Id,Offer Status,Address,Price,Size,Property Type,Agency Name,Agent Name,Description,Property Link,Date Posted,Latitude,Longitude
6946977,,"Unit 24 Avonbank Industrial Centre, Unit 24, Avonbank Industrial Centre, Bristol, BS11 9DE",ROA,"1,714 Sq Ft","General Industrial, Warehouse, Industrial",BNP Paribas ,Josh Gunn,"Key PointsRoller Shutter DoorReception AreaKitchenetteEstablished Industrial LocationClose Proximity to M5 MotorwaySummaryTerraced Industrial Unit on Established Avonmouth Estate with direct access onto Portway and J.18 of the M5.DescriptionThe units have been constructed around a steel portal frame with brick/block workcavity walls topped with profiled steel cladding beneath a pitched internally linedinsulated roof incorporating translucent roof lights. Internally, each unit offerswarehouse space with an internal office area with WC facilities.LocationAvonbank Industrial Estate is located on West Town Road, immediately off the A4 Portway,which offers direct access to Junction 18 of the M5 and M49 link to South Wales.Bristol City Centre is approximately 8 miles to the south east.The M4/5 interchange is around 7 miles to the north east.Availability_textThe accommodation comprises the following areas:",https://propertylink.estatesgazette.com/property-details/6946977-unit-24-avonbank-industrial-centre-unit-24-bs11,26th November 2024,51.490823,-2.691499
6975948,,"Unit 4 Axis, Hawkfield Business Park, Bristol BS14 0BY",ROA,"5,234 Sq Ft","Business park, Warehouse, Office, Offices, Distribution Warehouse, General Industrial, Light Industrial, Storage, Industrial",CBRE - Bristol,Alex Quicke,"Axis is located to the South of Bristol, within the established Hawkfield Business Park.  Hawkfield Business Park is positioned adjacent to a major roundabout, at the point where the A4174 Hengrive Way, South Bristol Link Road, A4174 Harfcliffe Way, Whitchurch Lane and Hawkfield Road all meet.Description:* Modern warehouse accommodation with ancillary offices over two storeys, staff WC's and kitchenette.* Steel portal frame construction* Eaves height of approx 6.4m with a clear internal height of 5.4m* Apex height of 9.2m* Space for full height racking or the installation of mezzanine floors as required.* High level suspended sodium lighting* Electric roller shutter door* Dedicated forecourt yard / loading area* 11 car parking spaces.Accommodation:Ground: 4,099 sq ftFirst: 1,135 sq ftTotal: 5,234 sq ftRent:Available upon application.",https://propertylink.estatesgazette.com/property-details/6975948-available-to-let-modern-light-industrial-business-unit-unit-4-axis-hawkfield-business-park-bristol-bs14-0by,20th August 2024,51.4136099,-2.5937339
6986851,,"85 Whiteladies Road, Clifton, Bristol, City of Bristol, BS8",£19.50   Per Sq Ft,"1,325 Sq Ft","Office, Healthcare, Offices, Other Property Types & Opportunities",Burston Cook,Finola Ingham,"A well proportioned, light and airy office provide self contained accommodation of approx 1,325 sq ft.  Up to 5 car parking spaces are available by way of separate negotiation. New lease available.( Agency Pilot Software ref: 1633 )",https://propertylink.estatesgazette.com/property-details/6986851-85-whiteladies-road-clifton-bristol-city-of-bristol-bs8,28th October 2024,51.4633354,-2.6087881
6968098,,"Unit A Malago Vale Trading Estate, Unit, St Johns Lane, Bristol, BS3 5BQ","£67,680.00","5,640 Sq Ft","General Industrial, Trade Counter, Warehouse, Light Industrial, Distribution Warehouse, Industrial, Retail",Russell Property Consultants Ltd,Chris Miles,"The property is located in Bedminster approximately 1.5 miles south of Bristol city centre.  The property fronts on to St Johns Lane (B3120) which connects to the main arterial routes A38 and A370.   It is an established trade counter location with other nearby surrounding occupiers including Screwfix, Yesss Electrical, and Edmundson.",https://propertylink.estatesgazette.com/property-details/6968098-unit-a-malago-vale-trading-estate-unit-st-johns-lane-bristol-bs3-5bq,27th June 2024,51.437432,-2.5997684
6983266,,"6 Denmark Street, Bristol, City of Bristol, BS1","£35,000.00  Per  Annum","2,213 Sq Ft","Office, Retail - High Street, Restaurants/Cafes, Offices, Retail, Licensed & Leisure",Burston Cook,Charlotte Bjoroy,"Perfect for restaurant use, the property comprises a Grade II listed glazed retail unit. With an open plan sales area to the front and further sales space to the rear which carry a tiled floor in parts and a further room which has previously had plumbing in place for WC's. There is further lower ground floor space, prime for the commercial kitchen with planning for commercial extraction at the rear of the premises. There is additional basement storage. The property benefits from strip lighting throughout.( Agency Pilot Software ref: 1617 )",https://propertylink.estatesgazette.com/property-details/6983266-6-denmark-street-bristol-city-of-bristol-bs1,20th February 2025,51.4528132,-2.5987036
6964047,,"Evans House, Third Way, Avonmouth, Bristol, BS11 9YL",ROA,"77,524 Sq Ft","General Industrial, Industrial",Savills - Industrial,Robert Cleeves,"Key PointsSituated on the corner of Third Way and Avonmouth Way, approximately 1 mile from J18 and 18a of the M5Two detached distribution/office buildings available as a wholeSelf contained secure site165 parking spaces2 storey office accommodation6m eaves heightLarge external yard10 ground level doorsSummaryTo Let - Complex of two distribution  / office buildings, available as a wholeDescriptionEvans House - Third WayWarehouse and office headquarters building on a flat irregular shaped site, extending to approximately 3.57 acres (1.45 hectares).East Building - Avonmouth WaySemi-detached warehouse with a yard extending to approximately 0.61 acres (0.25 hectares) in total.LocationThe properties are situated on the corner of Third Way and Avonmouth Way, approximately 1 mile from Junction 18 and 18a of the M5 (the link to the M49 and South Wales).  The M4/M5 interchange at Almondsbury is approximately 7 miles to the north with Bristol City Centre approximately 7 miles to the south east via the A4 Portway.TermsThe properties are available as a whole on the basis of a long leasehold purchase (alternatively a leasehold transaction may be considered for a term in excess of 10 years).Availability_textThe accommodation comprises the following areas:TenureEvans House - Long leasehold subject to a 125 year ground lease from 8th July 2008 at a passing rent of £26,100 per annum.  The lease has an outstanding review as of 8th July 2023 and 5 yearly thereafter on an upward only basis and to 10% of OMR (42,141 sq ft).East Building - Long leasehold subject to a 125 year ground lease from 8th July 2008 at a passing rent of £12,268 per annum.  The lease has an outstanding review as of 8th July 2023 and 5 yearly thereafter on an upward only basis and to 15% of OMR (12,694 sq ft).ServicesWe understand all mains services are available but have not undertaken any tests,PlanningProspective buyers are to make their own enquiries.EPC/Energy Performance CertificateThese have been commissioned and prepared and are available upon request.AMLA successful bidder will be required to provide relevant information to satisfy the vendors AML requirements.PriceThe property is available to let for a term in excess of 10 years.Legal CostsEach party is to be responsible for their own legal and surveyor costs incurred in relation to the proposed transaction.",https://propertylink.estatesgazette.com/property-details/6964047-evans-house-third-way-bs11,24th February 2025,51.5032981,-2.686213
6906398,,"Unit 1, Matrix 49, Lanson Roberts Road, Severn Beach, Bristol, BS35 4BR",ROA,"172,126 Sq Ft","General Industrial, Industrial",DTRE,Jake Huntley,"Key PointsBREEAM 'Excellent' *****EPC A Rating15m Haunch height2 Level access loading doors16 Dock level access loading doors30 HGV Parking spaces168 Car parking spaces16 EV Charging points50 kN/m2 Floor loading1,750 Kva38 - 58m Secure yard3 Storey officesLED LightingVRF Heating and Comfort coolingGrade A open plan officeSummaryA new 172,126 sq. ft  industrial/distribution unit. Available from Q3 2023.DescriptionThe site, which extends to 65 acres, offers avariety of unit sizes ranging from133,438 – 584,361 SQ FT within three separatephases and totalling over 1.1m SQ FT- available from Q3 2023.Matrix 49 is an exemplary development fora diverse range of businesses searching tooptimise their distribution network In westernEngland to the rest of the UK.LocationMatrix 49 is a new industrial/distribution developmentlocated in Avonmouth, Bristol. Matrix 49 is strategicallylocated on the doorstep of Avonmouth and sits just8 miles from the city of Bristol",https://propertylink.estatesgazette.com/property-details/6906398-unit-1-matrix-49-lanson-roberts-road,3rd July 2023,51.5517852,-2.6408908
6977765,,"Ferry Steps Industrial Estate, Unit 8, Albert Road, Bristol, BS2 0XW","£10,500.00",646 Sq Ft,"General Industrial, Industrial",Russell Property Consultants Ltd,Chris Miles,The units are located in St Philips which is the established industrial area of Bristol city centre. The units front onto Albert Road at the junction of Totterdown Bridge which connects to the A4 Bath Road.   The units are approximately 2 miles from J3 M32 which connects to the J19 M4.,https://propertylink.estatesgazette.com/property-details/6977765-ferry-steps-industrial-estate-unit-8-albert-road-bristol-bs2-0xw,24th September 2024,51.4443572,-2.5761464
6938300,,"Avonbank Industrial Estate, Unit 7, West Town Road, Avonmouth, BS11 9DE","£41,000.00","3,148 Sq Ft","General Industrial, Distribution Warehouse, Warehouse, Light Industrial, Industrial Park, Industrial",Russell Property Consultants Ltd,Rob Russell,"Avonbank Industrial Estate is located on West Town Road, immediately off the A4 Portway, which offers direct access to Junction 18 of the M5 and M49 link to South Wales. Bristol City Centre is approximately 8 miles to the south east. The M4/5 interchange is around 7 miles to the north east.",https://propertylink.estatesgazette.com/property-details/6938300-avonbank-industrial-estate-unit-7-west-town-road-avonmouth-bs11-9de,3rd December 2024,51.4906057,-2.6916973
6886960,,"Unit A3, International Trading Estate, Unit 3, Jubilee Way, Avonmouth, BS11 9HU","£60,000.00","5,968 Sq Ft","General Industrial, Warehouse, Distribution Warehouse, Trade Counter, Light Industrial, Industrial, Retail",Russell Property Consultants Ltd,Rob Russell,"International Trading Estate is accessed off Jubilee Way, adjoining Third Way, an arterial road through Avonmouth that leads to St Andrews Way and Junction 18 of the M5 motorway. The property has excellent prominence onto Third Way, which is one of the main trade counter locations in Avonmouth.",https://propertylink.estatesgazette.com/property-details/6886960-unit-a3-international-trading-estate-unit-3-jubilee-way-avonmouth-bs11-9hu,24th January 2024,51.5071417,-2.6961839
6984085,Under Offer,"35 St. Stephens Street, Bristol, City of Bristol, BS1","£17,500.00  Per  Annum",451 Sq Ft,"Office, Retail - High Street, Offices, Retail",Burston Cook,Charlotte Bjoroy,"Situated on a prime pitch in Bristol City Centre; the property comprises a ground floor commercial unit on St Stephens Street in Bristol City Centre. The glazed fronted unit has been fitted with a mix of carpeted floors, white painted plastered ceilings and walls and suspended spotlight rows. The main sales area leads to a consulting room, kitchenette, welfare space and single W.C.The property benefits from an alarm and internal security roller shutters. In terms of services, the property has water and electric heating, but, no gas.( Agency Pilot Software ref: 1619 )",https://propertylink.estatesgazette.com/property-details/6984085-35-st-stephens-street-bristol-city-of-bristol-bs1,20th February 2025,51.45367,-2.594628
